contribution_id,donor_id,gift_date,gift_amount,online_order_id,online_reference_line_item_id
49120991,261578704,2021-02-28,14,PP261519204498,378064689
49121268,262032292,2021-02-28,14,PP261519204728,378067665
49126346,266298082,2021-02-28,14,PP261519208075,378110777
49117364,266294948,2021-02-28,14,PP261519202812,378042804
49115002,262197480,2021-02-28,14,PP261519201864,378030576
49119245,266265454,2021-02-28,14,PP261519203511,378051816
49128819,266299088,2021-02-28,14,PP261519210082,378136700
49128926,252201322,2021-02-28,14,PP261519210161,378137695
49121403,266296490,2021-02-28,14,PP261519204870,378069532
49117548,266295004,2021-02-28,14,PP261519202877,378043651
49121058,256416940,2021-02-28,14,PP261519204545,378065288
49122449,255906408,2021-02-28,70,PP261519205599,378079041
49106724,254984806,2021-02-28,202,PP261519201569,377852611
49115269,256311802,2021-02-28,50,PP261519202052,378032981
49114854,266294182,2021-02-28,50,PP261519201752,378029116
49114750,266294144,2021-02-28,50,PP261519201677,378021768
49115289,242744132,2021-02-28,50,PP261519202067,378033160
49121394,256019568,2021-02-28,50,PP261519204859,378069397
49126155,257920238,2021-02-28,50,PP261519207942,378109078
49108658,266294066,2021-02-28,50,PP261519201588,377894210
49101207,248495478,2021-02-28,50,PP261519201423,377763719
49113765,256503724,2021-02-28,50,PP261519201659,377993085
49115553,262088352,2021-02-28,50,PP261519202396,378037403
49114956,256503800,2021-02-28,50,PP261519201835,378030218
49119777,266295924,2021-02-28,50,PP261519203722,378054564
49117340,254019968,2021-02-28,50,PP261519202808,378042752
49121505,266296538,2021-02-28,50,PP261519204966,378070756
49124608,257478200,2021-02-28,50,PP261519206714,378093384
49101097,252938302,2021-02-28,50,PP261519201305,377762277
49100979,257226222,2021-02-28,50,PP261519201190,377760783
49115168,253640564,2021-02-28,50,PP261519201973,378031965
49119144,253295272,2021-02-28,50,PP261519203466,378051270
49101182,247914388,2021-02-28,50,PP261519201387,377763345
49101006,266293912,2021-02-28,50,PP261519201216,377761126
49115170,256499366,2021-02-28,50,PP261519201973,378031974
49103123,266294030,2021-02-28,50,PP261519201549,377786263
49118970,247070232,2021-02-28,50,PP261519203385,378050216
49114775,242761258,2021-02-28,50,PP261519201700,378028450
49128475,250794616,2021-02-28,50,PP261519209843,378133581
49111793,266254092,2021-02-28,50,PP261519201627,377959572
49122062,266296710,2021-02-28,50,PP261519205387,378076261
49126062,266297992,2021-02-28,50,PP261519207882,378108318
49101109,266293936,2021-02-28,50,PP261519201314,377762398
49125288,266297732,2021-02-28,50,PP261519207272,378100564
49114884,243127068,2021-02-28,50,PP261519201785,378029556
49115119,257430262,2021-02-28,50,PP261519201938,378031544
49115080,262090956,2021-02-28,50,PP261519201917,378031275
49101467,257383430,2021-02-28,50,PP261519201541,377765046
49126927,266298324,2021-02-28,50,PP261519208547,378116832
49116322,248390784,2021-02-28,50,PP261519202557,378039513
49123949,253438116,2021-02-28,50,PP261519206302,378087965
49128826,247769696,2021-02-28,50,PP261519210088,378136770
49101600,250910736,2021-02-28,50,PP261519201542,377765670
49121540,255644968,2021-02-28,50,PP261519205003,378071225
49115536,266294486,2021-02-28,50,PP261519202381,378037195
49129387,266299362,2021-02-28,50,PP261519210577,378143026
49115159,254890088,2021-02-28,50,PP261519201970,378031930
49128440,257642522,2021-02-28,50,PP261519209788,378132876
49101040,266293918,2021-02-28,50,PP261519201251,377761590
49114932,259733800,2021-02-28,50,PP261519201815,378029927
49129631,248154866,2021-02-28,50,PP261519210785,378145664
49114423,254063872,2021-02-28,50,PP261519201670,378010303
49114871,252551546,2021-02-28,50,PP261519201770,378029370
49115596,266294508,2021-02-28,50,PP261519202427,378037795
49114847,256044500,2021-02-28,50,PP261519201752,378029122
49122053,245366252,2021-02-28,50,PP261519205404,378076499
49101179,258337942,2021-02-28,50,PP261519201387,377763336
49117714,266234704,2021-02-28,50,PP261519202963,378044774
49125176,241622548,2021-02-28,50,PP261519207175,378099284
49114920,256669642,2021-02-28,50,PP261519201808,378029841
49101098,261124562,2021-02-28,50,PP261519201301,377762232
49125834,256922752,2021-02-28,50,PP261519207728,378106317
49129688,257207822,2021-02-28,50,PP261519210849,378146475
49100947,266293902,2021-02-28,50,PP261519201162,377760426
49115110,252034094,2021-02-28,50,PP261519201931,378031448
49129437,240428236,2021-02-28,50,PP261519210615,378143489
49120130,255187990,2021-02-28,50,PP261519203916,378057070
49118093,254191630,2021-02-28,50,PP261519203049,378045866
49117900,266295144,2021-02-28,50,PP261519202989,378045106
49101030,240804070,2021-02-28,50,PP261519201239,377761419
49115835,251281126,2021-02-28,50,PP261519202483,378038527
49101071,266293928,2021-02-28,50,PP261519201280,377761949
49100984,246203248,2021-02-28,50,PP261519201200,377760911
49115017,247148680,2021-02-28,50,PP261519201882,378030820
49126005,244651006,2021-02-28,50,PP261519207844,378107833
49100995,256966506,2021-02-28,50,PP261519201211,377761058
49114903,266294204,2021-02-28,50,PP261519201797,378029710
49128815,266299084,2021-02-28,50,PP261519210076,378136629
49127036,254131162,2021-02-28,12,PP261519208643,378118051
49118904,256592098,2021-02-28,500,PP261519203369,378050017
49120827,253929990,2021-02-28,40,PP261519204340,378062609
49113524,256214154,2021-02-28,40,PP261519201649,377980346
49123278,254955486,2021-02-28,40,PP261519205943,378083449
49111569,250320108,2021-02-28,40,PP261519201604,377933932
49120154,252714868,2021-02-28,400,PP261519203903,378056904
49117800,254871600,2021-02-28,30,PP261519202959,378044730
49117341,256714738,2021-02-28,120,PP261519202808,378042753
49117354,261023456,2021-02-28,6,PP261519202814,378042824
49101176,257085570,2021-02-28,6,PP261519201384,377763302
49116715,262155678,2021-02-28,20,PP261519202655,378040778
49120557,256021328,2021-02-28,20,PP261519204137,378059938
49100951,256889882,2021-02-28,20,PP261519201165,377760464
49114995,266294244,2021-02-28,20,PP261519201868,378030636
49115598,253003098,2021-02-28,20,PP261519202427,378037788
49120391,252917786,2021-02-28,20,PP261519204033,378058595
49104448,266294046,2021-02-28,20,PP261519201561,377828262
49111794,266294098,2021-02-28,20,PP261519201628,377959903
49115556,256535564,2021-02-28,20,PP261519202397,378037411
49116525,259932810,2021-02-28,20,PP261519202616,378040277
49101304,252763452,2021-02-28,20,PP261519201505,377764658
49121033,262187484,2021-02-28,20,PP261519204530,378065106
49115498,266294464,2021-02-28,20,PP261519202325,378036448
49121632,256739742,2021-02-28,20,PP261519205076,378072176
49115323,256014650,2021-02-28,20,PP261519202099,378033580
49121454,247775432,2021-02-28,20,PP261519204920,378070193
49127275,252035350,2021-02-28,20,PP261519208851,378120744
49124720,266297554,2021-02-28,20,PP261519206796,378094439
49118438,266295400,2021-02-28,20,PP261519203177,378047570
49120477,260426444,2021-02-28,20,PP261519204079,378059184
49101143,257442246,2021-02-28,20,PP261519201341,377762740
49123625,256857560,2021-02-28,20,PP261519206145,378085998
49121308,255381322,2021-02-28,20,PP261519204758,378068096
49114928,266188002,2021-02-28,20,PP261519201811,378029872
49103637,266294038,2021-02-28,20,PP261519201554,377806651
49101113,266293938,2021-02-28,20,PP261519201319,377762457
49117945,257295122,2021-02-28,20,PP261519203006,378045313
49102363,266294020,2021-02-28,20,PP261519201544,377773191
49101121,260948120,2021-02-28,20,PP261519201326,377762540
49107902,266294062,2021-02-28,20,PP261519201583,377884946
49117860,257434596,2021-02-28,20,PP261519202982,378045014
49114745,254373170,2021-02-28,20,PP261519201678,378024070
49128017,256460254,2021-02-28,20,PP261519209424,378128183
49115418,253411058,2021-02-28,20,PP261519202218,378035087
49119252,254004448,2021-02-28,20,PP261519203518,378051892
49122884,253814196,2021-02-28,20,PP261519205786,378081450
49124943,256916920,2021-02-28,20,PP261519206943,378096339
49101241,244150574,2021-02-28,20,PP261519201451,377764075
49128947,262091866,2021-02-28,20,PP261519210179,378137901
49123929,266297294,2021-02-28,20,PP261519206282,378087711
49127171,262246960,2021-02-28,20,PP261519208793,378119973
49120337,266296120,2021-02-28,20,PP261519203997,378058124
49117996,256322390,2021-02-28,20,PP261519203023,378045537
49116212,266294708,2021-02-28,20,PP261519202547,378039370
49110589,254115490,2021-02-28,20,PP261519201602,377927945
49126481,257116864,2021-02-28,20,PP261519208192,378112283
49119431,248672988,2021-02-28,20,PP261519203612,378053112
49120510,266296174,2021-02-28,20,PP261519204104,378059508
49115241,256864530,2021-02-28,20,PP261519202026,378032656
49121426,266296502,2021-02-28,20,PP261519204887,378069753
49112587,266294110,2021-02-28,20,PP261519201639,377970020
49115471,266294448,2021-02-28,20,PP261519202281,378035897
49115247,251991558,2021-02-28,20,PP261519202032,378032729
49121464,252795158,2021-02-28,20,PP261519204926,378070268
49100981,266293904,2021-02-28,20,PP261519201201,377760924
49121070,252868182,2021-02-28,20,PP261519204563,378065538
49108659,256234454,2021-02-28,20,PP261519201588,377894151
49100972,248382554,2021-02-28,20,PP261519201185,377760723
49112182,255104534,2021-02-28,20,PP261519201634,377965958
49119385,266295764,2021-02-28,20,PP261519203570,378052567
49114949,262190668,2021-02-28,20,PP261519201829,378030139
49116291,266294728,2021-02-28,20,PP261519202533,378039180
49115464,246746800,2021-02-28,20,PP261519202271,378035757
49115666,260442956,2021-02-28,20,PP261519202443,378037995
49101260,252815698,2021-02-28,20,PP261519201474,377764343
49115339,266294392,2021-02-28,20,PP261519202116,378033783
49115305,253829602,2021-02-28,20,PP261519202099,378033585
49114379,262151602,2021-02-28,20,PP261519201673,378014598
49121174,248258044,2021-02-28,20,PP261519204666,378066899
49101301,262123910,2021-02-28,20,PP261519201507,377764681
49114968,266294228,2021-02-28,20,PP261519201843,378030327
49129119,266299214,2021-02-28,20,PP261519210334,378139869
49103305,266294034,2021-02-28,20,PP261519201550,377792851
49115543,256256198,2021-02-28,20,PP261519202377,378037148
49121948,266296664,2021-02-28,20,PP261519205278,378074815
49129351,266299342,2021-02-28,20,PP261519210536,378142511
49101039,257011922,2021-02-28,20,PP261519201249,377761559
49113675,262125710,2021-02-28,20,PP261519201654,377986337
49115180,257495026,2021-02-28,20,PP261519201981,378032066
49120271,255203160,2021-02-28,20,PP261519203960,378057649
49101038,244490438,2021-02-28,20,PP261519201252,377761597
49101133,266239178,2021-02-28,20,PP261519201265,377761769
49119544,255893536,2021-02-28,20,PP261519203630,378053347
49121016,241874006,2021-02-28,20,PP261519204517,378064942
49111772,256127928,2021-02-28,20,PP261519201626,377957973
49115240,248257172,2021-02-28,20,PP261519202026,378032652
49127860,254357234,2021-02-28,20,PP261519209283,378126355
49125233,249793736,2021-02-28,20,PP261519207224,378099934
49101115,266293940,2021-02-28,20,PP261519201320,377762465
49119281,266295734,2021-02-28,20,PP261519203527,378052017
49101172,250296874,2021-02-28,20,PP261519201379,377763224
49115381,253818462,2021-02-28,20,PP261519202180,378034599
49128982,266299150,2021-02-28,20,PP261519210203,378138192
49120115,262220800,2021-02-28,20,PP261519203886,378056697
49120744,266296268,2021-02-28,20,PP261519204275,378061763
49121478,266296514,2021-02-28,20,PP261519204936,378070379
49100978,253517736,2021-02-28,20,PP261519201190,377760785
49101048,256873252,2021-02-28,20,PP261519201259,377761693
49101000,262389370,2021-02-28,20,PP261519201213,377761089
49117357,266294944,2021-02-28,20,PP261519202807,378042737
49122173,266296750,2021-02-28,20,PP261519205433,378076900
49115222,255124540,2021-02-28,20,PP261519202012,378032472
49114881,253853722,2021-02-28,20,PP261519201782,378029534
49115146,253922522,2021-02-28,20,PP261519201959,378031800
49121827,266296620,2021-02-28,20,PP261519205160,378073257
49117765,245213834,2021-02-28,20,PP261519202942,378044526
49100928,259887374,2021-02-28,20,PP261519201150,377760284
49114835,256581952,2021-02-28,20,PP261519201743,378029000
49112984,256443904,2021-02-28,20,PP261519201638,377969459
49115574,266265072,2021-02-28,20,PP261519202411,378037600
49103777,266197140,2021-02-28,20,PP261519201556,377811596
49122617,266296900,2021-02-28,20,PP261519205679,378080076
49101003,266293908,2021-02-28,20,PP261519201214,377761102
49124651,255368710,2021-02-28,20,PP261519206740,378093732
49102646,266294028,2021-02-28,20,PP261519201545,377777470
49117519,247144192,2021-02-28,20,PP261519202867,378043533
49101111,242492766,2021-02-28,20,PP261519201316,377762424
49123053,248450202,2021-02-28,110,PP261519205866,378082430
49119269,247297914,2021-02-28,72,PP261519203523,378051963
49100917,248701286,2021-02-28,200,PP261519201141,377760171
49114912,266294208,2021-02-28,200,PP261519201804,378029788
49126906,243997224,2021-02-28,200,PP261519208528,378116586
49101226,248717102,2021-02-28,200,PP261519201440,377763938
49114990,257431734,2021-02-28,200,PP261519201864,378030577
49122794,257430164,2021-02-28,200,PP261519205754,378081028
49121972,266296674,2021-02-28,200,PP261519205303,378075143
49127927,266298694,2021-02-28,200,PP261519209348,378127185
49115009,266294252,2021-02-28,200,PP261519201877,378030748
49114811,266294158,2021-02-28,200,PP261519201723,378028743
49115460,244481084,2021-02-28,200,PP261519202269,378035735
49124641,250316872,2021-02-28,200,PP261519206738,378093697
49115675,247414002,2021-02-28,200,PP261519202450,378038088
49122243,255540972,2021-02-28,200,PP261519205499,378077756
49125884,256154990,2021-02-28,200,PP261519199344,377737334
49114770,251685822,2021-02-28,200,PP261519201696,378028400
49114976,256894978,2021-02-28,200,PP261519201852,378030442
49122749,254650298,2021-02-28,200,PP261519205737,378080805
49115415,266294420,2021-02-28,200,PP261519202215,378035049
49126739,266298248,2021-02-28,200,PP261519208402,378114982
49101017,249880326,2021-02-28,200,PP261519201232,377761331
49103254,259310696,2021-02-28,200,PP261519201549,377787077
49115322,255851868,2021-02-28,10,PP261519202079,378033329
49122130,256170628,2021-02-28,10,PP261519205444,378077042
49123279,253314484,2021-02-28,10,PP261519205967,378083751
49118290,262117528,2021-02-28,10,PP261519203121,378046844
49114887,255277478,2021-02-28,10,PP261519201788,378029597
49128063,266298750,2021-02-28,10,PP261519209459,378128630
49115569,254946988,2021-02-28,100,PP261519202409,378037572
49101167,266293968,2021-02-28,100,PP261519201369,377763096
49115459,255994074,2021-02-28,100,PP261519202268,378035720
49125030,248391456,2021-02-28,100,PP261519207043,378097592
49113033,266288780,2021-02-28,100,PP261519201650,377980799
49126297,253063594,2021-02-28,100,PP261519208045,378110376
49116744,249293940,2021-02-28,100,PP261519202653,378040747
49101095,256399992,2021-02-28,100,PP261519201304,377762264
49115220,262182698,2021-02-28,100,PP261519202010,378032457
49111589,256833268,2021-02-28,100,PP261519201616,377948757
49115451,243355956,2021-02-28,100,PP261519202256,378035570
49114827,257594896,2021-02-28,100,PP261519201731,378028846
49127548,266298510,2021-02-28,100,PP261519209050,378123290
49119338,262187414,2021-02-28,100,PP261519203575,378052645
49112558,266265180,2021-02-28,100,PP261519201642,377973591
49120726,257410910,2021-02-28,100,PP261519204261,378061564
49126169,248717000,2021-02-28,100,PP261519207947,378109136
49113841,256528078,2021-02-28,100,PP261519201656,377989893
49126595,251770786,2021-02-28,100,PP261519208295,378113606
49114866,255412534,2021-02-28,100,PP261519201760,378029244
49125098,247067684,2021-02-28,100,PP261519207090,378098172
49121252,253113322,2021-02-28,100,PP261519204721,378067591
49126770,255766068,2021-02-28,100,PP261519208429,378115316
49120283,255854944,2021-02-28,100,PP261519203985,378057971
49127488,266298510,2021-02-28,100,PP261519209010,378122792
49100931,257636966,2021-02-28,100,PP261519201152,377760298
49115244,248547096,2021-02-28,100,PP261519202029,378032695
49114761,251055590,2021-02-28,100,PP261519201691,378028335
49115005,261541106,2021-02-28,100,PP261519201876,378030732
49118744,266295554,2021-02-28,100,PP261519203302,378049196
49117785,266295098,2021-02-28,100,PP261519202951,378044629
49118533,255225710,2021-02-28,100,PP261519203213,378048057
49114993,255945544,2021-02-28,100,PP261519201873,378030699
49114994,266294242,2021-02-28,100,PP261519201865,378030594
49122249,249241374,2021-02-28,2000,PP261519205504,378077820
49100904,251586478,2021-02-28,4000,PP261519201127,377759986
49114877,256942992,2021-02-28,1032,PP261519201775,378029439
49132595,266299656,2021-03-01,2,PP261519211400,378228152
49135350,266300170,2021-03-01,14,PP261519212722,378244784
49132838,254317928,2021-03-01,14,PP261519211728,378232597
49135550,252711032,2021-03-01,14,PP261519213019,378248526
49132569,253795080,2021-03-01,14,PP261519211377,378227844
49135949,262200332,2021-03-01,14,PP261519213537,378255402
49136848,260410058,2021-03-01,14,PP261519214380,378266938
49136935,266300744,2021-03-01,14,PP261519214614,378270084
49137169,262128544,2021-03-01,14,PP261519215295,378279041
49134824,245427668,2021-03-01,50,PP261519211923,378235050
49137374,245098416,2021-03-01,50,PP261519216022,378288350
49135311,255246836,2021-03-01,50,PP261519212746,378245059
49135800,256000966,2021-03-01,50,PP261519213314,378252289
49130026,249231132,2021-03-01,50,PP261519211196,378151069
49137365,257459654,2021-03-01,50,PP261519215971,378287727
49135672,245302602,2021-03-01,50,PP261519213175,378250510
49131940,256979270,2021-03-01,50,PP261519211293,378226723
49137293,257547588,2021-03-01,30,PP261519215747,378284821
49129902,255964154,2021-03-01,120,PP261519211066,378149309
49136894,256409536,2021-03-01,6,PP261519214485,378268331
49132692,256819034,2021-03-01,20,PP261519211524,378229787
49132826,252694666,2021-03-01,20,PP261519211706,378232337
49136635,256819696,2021-03-01,20,PP261519213844,378259716
49135098,246419792,2021-03-01,20,PP261519212368,378240663
49136686,266243060,2021-03-01,20,PP261519213943,378261053
49134974,250570956,2021-03-01,20,PP261519212119,378237512
49136850,246890318,2021-03-01,20,PP261519214388,378267040
49135425,266300192,2021-03-01,20,PP261519212900,378247019
49132697,266198552,2021-03-01,20,PP261519211535,378229921
49135691,259435010,2021-03-01,20,PP261519213169,378250419
49137504,259454636,2021-03-01,20,PP261519216443,378293695
49132728,255593368,2021-03-01,20,PP261519211566,378230323
49135775,261011290,2021-03-01,20,PP261519213287,378251938
49134954,255681956,2021-03-01,20,PP261519212097,378237218
49132731,256944450,2021-03-01,20,PP261519211572,378230546
49132650,255555258,2021-03-01,20,PP261519211469,378229062
49137279,254682754,2021-03-01,20,PP261519215678,378283910
49129915,266195486,2021-03-01,20,PP261519211075,378149434
49135235,266300114,2021-03-01,200,PP261519212771,378245401
49135936,266232274,2021-03-01,200,PP261519213498,378254780
49132897,265810220,2021-03-01,200,PP261519211783,378233282
49137005,259964748,2021-03-01,200,PP261519214806,378272656
49130015,249231132,2021-03-01,100,PP261519211178,378150833
49135083,257182256,2021-03-01,100,PP261519212309,378239905
49135851,266300438,2021-03-01,100,PP261519213345,378252685
49132881,257137232,2021-03-01,100,PP261519211776,378233188
49137000,259964748,2021-03-01,100,PP261519214785,378272396
49132641,262193530,2021-03-01,100,PP261519211463,378228993
49135012,256362444,2021-03-01,100,PP261519212169,378238153
49134842,256233084,2021-03-01,20000,PP261519211940,378235286
